geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
16000US1751882,"Nebo, IL",368,88,352,90,351,90,0,12,0,12,0,12,0,12,0,12,1,2,0,12,1,2,16,15,0,12,0,12,0,12,0,12,0,12,2,3,14,13,14,13,0,12
16000US1751934,"Nekoma, IL",58,55,58,55,46,60,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1751947,"Nelson, IL",134,40,131,40,131,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1751986,"Neoga, IL",1352,274,1341,273,1326,267,0,12,0,12,0,12,0,12,0,12,15,24,0,12,15,24,11,19,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1751999,"Neponset, IL",395,70,377,71,367,73,3,4,1,2,3,7,0,12,1,2,2,3,2,3,0,12,18,19,3,5,0,12,0,12,0,12,0,12,11,14,4,6,4,6,0,12
16000US1752103,"Newark, IL",1213,255,1136,257,1114,256,9,11,0,12,3,5,0,12,0,12,10,10,3,5,7,9,77,70,38,34,0,12,0,12,0,12,0,12,8,10,31,53,29,52,2,5
16000US1752116,"New Athens, IL",1883,241,1878,240,1861,241,9,19,0,12,5,8,0,12,0,12,3,5,0,12,3,5,5,8,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1752142,"New Baden, IL",3418,175,3082,294,2807,340,220,181,7,10,19,27,0,12,0,12,29,27,0,12,29,27,336,236,17,23,15,20,0,12,0,12,0,12,0,12,304,238,13,20,291,240
16000US1752155,"New Bedford, IL",60,18,58,16,58,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1752168,"New Berlin, IL",1256,188,1253,188,1246,188,0,12,0,12,0,12,0,12,0,12,7,10,0,12,7,10,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
